fold,model,score,test,train,window
35,RandomForestClassifier,0.4693230026458557,POS,ATT,4
36,RandomForestClassifier,0.4578447299224987,POS,ATT,4
37,RandomForestClassifier,0.46085239720337684,POS,ATT,4
38,RandomForestClassifier,0.46253272186997163,POS,ATT,4
39,RandomForestClassifier,0.4687941317374825,POS,ATT,4
40,RandomForestClassifier,0.46921336507323763,POS,ATT,4
41,RandomForestClassifier,0.45292673908267106,POS,ATT,4
42,RandomForestClassifier,0.455556411893236,POS,ATT,4
43,RandomForestClassifier,0.45636971544674293,POS,ATT,4
44,RandomForestClassifier,0.46039425250765353,POS,ATT,4
45,RandomForestClassifier,0.45483193440040326,POS,ATT,4
46,RandomForestClassifier,0.46187344583222534,POS,ATT,4
47,RandomForestClassifier,0.45046180605836583,POS,ATT,4
48,RandomForestClassifier,0.4516670865877215,POS,ATT,4
49,RandomForestClassifier,0.45897884712197534,POS,ATT,4
50,RandomForestClassifier,0.4606464652287592,POS,ATT,4
51,RandomForestClassifier,0.46581401929566935,POS,ATT,4
52,RandomForestClassifier,0.4648065353075508,POS,ATT,4
53,RandomForestClassifier,0.46263215961213927,POS,ATT,4
54,RandomForestClassifier,0.4613196183283551,POS,ATT,4
55,RandomForestClassifier,0.45839180910459426,POS,ATT,4
56,RandomForestClassifier,0.46071641640978617,POS,ATT,4
57,RandomForestClassifier,0.4579222073814797,POS,ATT,4
58,RandomForestClassifier,0.4571156128460306,POS,ATT,4
59,RandomForestClassifier,0.44991952516572814,POS,ATT,4
60,RandomForestClassifier,0.45790049298409063,POS,ATT,4
61,RandomForestClassifier,0.45774848694345105,POS,ATT,4
62,RandomForestClassifier,0.45321283291677483,POS,ATT,4
63,RandomForestClassifier,0.4585840956030012,POS,ATT,4
64,RandomForestClassifier,0.4656398311700794,POS,ATT,4
65,RandomForestClassifier,0.45954189958514413,POS,ATT,4
66,RandomForestClassifier,0.46040279206920864,POS,ATT,4
67,RandomForestClassifier,0.45984762331727463,POS,ATT,4
68,RandomForestClassifier,0.47333288921616384,POS,ATT,4
69,RandomForestClassifier,0.4569089504674773,POS,ATT,4
70,RandomForestClassifier,0.46664732726028313,POS,ATT,4
71,RandomForestClassifier,0.46340707142193344,POS,ATT,4
72,RandomForestClassifier,0.46165423995164556,POS,ATT,4
73,RandomForestClassifier,0.45281329073525045,POS,ATT,4
74,RandomForestClassifier,0.4701249715822028,POS,ATT,4
75,RandomForestClassifier,0.46028395511064896,POS,ATT,4
76,RandomForestClassifier,0.45816036795022547,POS,ATT,4
77,RandomForestClassifier,0.492799703283887,POS,ATT,4
78,RandomForestClassifier,0.4567061114618197,POS,ATT,4
79,RandomForestClassifier,0.4639329921603306,POS,ATT,4
80,RandomForestClassifier,0.45494771065797746,POS,ATT,4
81,RandomForestClassifier,0.4638510141613368,POS,ATT,4
82,RandomForestClassifier,0.47558697719621806,POS,ATT,4
83,RandomForestClassifier,0.4588259950082878,POS,ATT,4
84,RandomForestClassifier,0.4605840181579068,POS,ATT,4
85,RandomForestClassifier,0.46618187103395736,POS,ATT,4
86,RandomForestClassifier,0.45690661223594903,POS,ATT,4
87,RandomForestClassifier,0.45474894911870867,POS,ATT,4
88,RandomForestClassifier,0.45422004880652794,POS,ATT,4
89,RandomForestClassifier,0.4520363119200652,POS,ATT,4
90,RandomForestClassifier,0.4508580099753309,POS,ATT,4
91,RandomForestClassifier,0.46431435674315596,POS,ATT,4
92,RandomForestClassifier,0.4509461154188723,POS,ATT,4
93,RandomForestClassifier,0.4636482760337562,POS,ATT,4
94,RandomForestClassifier,0.4532367866720584,POS,ATT,4
95,RandomForestClassifier,0.4674800516702257,POS,ATT,4
96,RandomForestClassifier,0.4665307489306708,POS,ATT,4
97,RandomForestClassifier,0.44897289898419623,POS,ATT,4
98,RandomForestClassifier,0.46408365326328554,POS,ATT,4
99,RandomForestClassifier,0.4599136838755897,POS,ATT,4
100,RandomForestClassifier,0.4611577013269275,POS,ATT,4
