"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","blocks.thisTrial","X"
"1572",2,"down",2,0,2,0,1,2,12,9,2,0.282430155,1,0,0.964264017,1,1.458031972,0.065,0.615384615,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1573",1,"left",2,0,2,0,1,3,13,8,1,0.494209554,1,1,0.623069691,2,0.834445992,0.065,0.642857143,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1574",2,"down",2,0,2,0,1,4,14,5,1,0.364822733,2,1,0.258338974,1,0.905303109,0.065,0.666666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1575",1,"left",2,0,2,0,1,5,15,2,1,0.447149861,1,1,0.481917562,2,0.834560723,0.065,0.6875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1576",1,"left",2,0,2,0,1,6,16,6,1,0.317702594,1,1,0.234882278,1,0.281640513,0.065,0.705882353,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1577",2,"down",2,0,2,0,1,7,17,1,2,0.270686792,2,1,0.693642676,2,0.82285432,0.065,0.722222222,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1578",1,"left",2,0,2,0,1,8,18,0,2,0.341244761,1,1,0.470207694,3,1.493333287,0.065,0.736842105,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1579",2,"down",2,0,2,0,1,9,19,3,1,0.588704318,2,1,0.376000912,2,0.681088881,0.065,0.75,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1580",2,"down",2,0,2,0,2,0,20,9,2,0.235320411,1,0,0.90541168,1,1.293367706,0.065,0.714285714,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1581",1,"left",2,0,2,0,2,1,21,0,2,4.211572268,2,0,0.940689125,2,1.23455156,0.065,0.681818182,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1582",2,"down",2,0,2,0,2,2,22,1,2,0.482394195,2,1,0.728958236,2,0.905172593,0.065,0.695652174,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1583",1,"left",2,0,2,0,2,3,23,8,2,0.364787698,1,1,0.352492625,3,0.916960616,0.065,0.708333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1584",1,"left",2,0,2,0,2,4,24,6,2,0.76476275,2,0,0.975964259,2,0.799313309,0.065,0.68,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1585",1,"left",2,0,2,0,2,5,25,4,2,0.905982639,2,0,2.246328033,1,1.41103773,0.065,0.653846154,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1586",2,"down",2,0,2,0,2,6,26,5,2,0.976524824,2,1,0.340679577,3,0.869959444,0.065,0.666666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1587",2,"down",2,0,2,0,2,7,27,7,1,0.905932204,2,1,0.411307617,3,1.281593543,0.065,0.678571429,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1588",1,"left",2,0,2,0,2,8,28,2,2,0.670702654,1,1,0.399491103,3,1.634562802,0.065,0.689655172,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1589",2,"down",2,0,2,0,2,9,29,3,1,0.376552236,2,1,0.234829147,2,0.881714742,0.065,0.7,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1590",2,"down",2,0,2,0,3,0,30,5,2,0.882522863,2,1,1.046464093,3,0.705144642,0.065,0.709677419,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1591",1,"left",2,0,2,0,3,1,31,6,2,0.835356909,2,0,1.058297547,2,1.199279505,0.065,0.6875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1592",2,"down",2,0,2,0,3,2,32,1,2,0.894047545,2,1,0.446740218,3,1.399285896,0.065,0.696969697,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1593",1,"left",2,0,2,0,3,3,33,0,1,0.447187206,1,1,0.305440632,3,1.011062678,0.065,0.705882353,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1594",1,"left",2,0,2,0,3,4,34,4,1,0.482445016,1,1,0.211295066,1,0.328782982,0.065,0.714285714,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1595",1,"left",2,0,2,0,3,5,35,8,1,0.341277486,1,1,0.24658252,1,0.340550216,0.065,0.722222222,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1596",2,"down",2,0,2,0,3,6,36,3,1,0.564799864,2,1,0.35248531,3,0.469932802,0.065,0.72972973,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1597",1,"left",2,0,2,0,3,7,37,2,2,0.588317775,1,1,0.505397358,3,0.999316235,0.065,0.736842105,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1598",2,"down",2,0,2,0,3,8,38,9,2,0.364661417,2,1,0.611432589,1,1.281618953,0.065,0.743589744,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1599",2,"down",2,0,2,0,3,9,39,7,2,0.329979187,2,1,0.540097683,1,0.458302244,0.065,0.75,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1600",1,"left",2,0,2,0,4,0,40,8,2,2.870485743,1,1,0.79950042,1,0.987552851,0.065,0.756097561,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1601",1,"left",2,0,2,0,4,1,41,6,1,0.411713025,1,1,0.540859219,2,0.458227939,0.065,0.761904762,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1602",2,"down",2,0,2,0,4,2,42,1,2,0.329427477,2,1,1.128937522,2,1.516879304,0.065,0.76744186,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1603",1,"left",2,0,2,0,4,3,43,4,2,0.482452331,1,1,0.505408138,2,1.105172054,0.065,0.772727273,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1604",2,"down",2,0,2,0,4,4,44,3,2,0.741235983,2,1,0.375986282,2,1.258113747,0.065,0.777777778,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1605",1,"left",2,0,2,0,4,5,45,2,2,0.65889153,1,1,0.446591221,3,1.446331344,0.065,0.782608696,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1606",2,"down",2,0,2,0,4,6,46,5,1,0.623489729,2,1,0.352620061,2,0.669901847,0.065,0.787234043,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1607",2,"down",2,0,2,0,4,7,47,7,1,0.635393639,2,1,0.446581596,3,1.281597008,0.065,0.791666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1608",1,"left",2,0,2,0,4,8,48,0,1,0.388309844,1,1,0.246572895,1,0.246551335,0.065,0.795918367,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1609",2,"down",2,0,2,0,4,9,49,9,1,0.38839108,2,1,0.28186035,2,2.928388277,0.065,0.8,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1610",2,"down",3,0,3,0,0,0,0,1,1,0.682433697,2,1,0.328816478,1,0.822561718,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1611",1,"left",3,0,3,0,0,1,1,2,1,0.317756495,1,1,0.258392874,1,0.316972629,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1612",2,"down",3,0,3,0,0,2,2,9,2,0.258931108,2,1,1.469392257,2,3.152714926,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1613",1,"left",3,0,3,0,0,3,3,4,2,0.470849494,2,0,1.164011686,2,0.634547402,0.065,0.75,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1614",2,"down",3,0,3,0,0,4,4,5,2,3.764528668,2,1,0.493682485,1,1.129271705,0.065,0.8,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1615",1,"left",3,0,3,0,0,5,5,0,2,0.682695114,1,1,0.469680625,3,0.99941364,0.065,0.833333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1616",2,"down",3,0,3,0,0,6,6,7,2,0.98869554,2,1,2.163623988,3,0.552172919,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1617",1,"left",3,0,3,0,0,7,7,8,1,0.481500218,1,1,0.5062486,2,0.587830361,0.065,0.875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1618",2,"down",3,0,3,0,0,8,8,3,2,0.306005817,2,1,0.540717538,3,0.96401569,0.065,0.888888889,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1619",1,"left",3,0,3,0,0,9,9,6,1,0.611831067,1,1,0.481905627,2,1.422800343,0.065,0.9,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1620",1,"left",3,0,3,0,1,0,10,6,2,0.635348978,1,1,2.081802754,3,0.269875205,0.065,0.909090909,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1621",2,"down",3,0,3,0,1,1,11,1,1,0.470669697,2,1,0.352495705,2,0.646415506,0.065,0.916666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1622",2,"down",3,0,3,0,1,2,12,7,2,0.330525506,2,1,0.575869087,3,1.987474311,0.065,0.923076923,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1623",2,"down",3,0,3,0,1,3,13,9,2,0.282551816,2,1,1.139739938,2,1.600057673,0.065,0.928571429,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1624",2,"down",3,0,3,0,1,4,14,5,2,2.317630214,2,1,0.564256625,2,0.963971799,0.065,0.933333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1625",2,"down",3,0,3,0,1,5,15,3,1,0.58831893,2,1,0.352432565,2,0.58759089,0.065,0.9375,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1626",1,"left",3,0,3,0,1,6,16,2,2,0.576576722,1,1,0.375974346,3,0.528760498,0.065,0.941176471,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1627",1,"left",3,0,3,0,1,7,17,8,1,0.458918249,1,1,0.446617017,2,0.411075845,0.065,0.944444444,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1628",1,"left",3,0,3,0,1,8,18,0,1,0.647144317,2,0,0.340698827,2,1.187587348,0.065,0.894736842,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1629",1,"left",3,0,3,0,1,9,19,4,1,0.341306362,1,1,0.2465933,1,0.352323609,0.065,0.9,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1630",2,"down",3,0,3,0,2,0,20,1,2,0.329509868,2,1,0.740682349,1,2.340426245,0.065,0.904761905,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1631",1,"left",3,0,3,0,2,1,21,6,1,0.329580709,1,1,0.316969164,1,0.222993383,0.065,0.909090909,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1632",2,"down",3,0,3,0,2,2,22,9,1,0.329522958,1,0,0.234824912,1,0.305242356,0.065,0.869565217,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1633",1,"left",3,0,3,0,2,3,23,4,1,0.353067435,1,1,0.211292371,1,0.199352656,0.065,0.875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1634",1,"left",3,0,3,0,2,4,24,8,2,0.529547444,1,1,0.870029129,3,0.681671391,0.065,0.88,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1635",1,"left",3,0,3,0,2,5,25,2,1,1.141153284,1,1,0.634832304,2,0.387595664,0.065,0.884615385,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1636",1,"left",3,0,3,0,2,6,26,0,2,0.964771836,1,1,0.575956867,3,3.375495018,0.065,0.888888889,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1637",2,"down",3,0,3,0,2,7,27,7,2,0.376597666,2,1,1.093592317,2,0.869887448,0.065,0.892857143,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1638",2,"down",3,0,3,0,2,8,28,5,2,48.03179548,2,1,0.952415548,2,1.610999845,0.065,0.896551724,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1639",2,"down",3,0,3,0,2,9,29,3,1,0.753017461,2,1,0.31720517,3,1.163987815,0.065,0.9,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1640",1,"left",3,0,3,0,3,0,30,6,2,0.988325937,1,1,0.787708932,2,2.916799685,0.065,0.903225806,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1641",2,"down",3,0,3,0,3,1,31,1,2,0.341338702,2,1,0.540618977,2,0.96406651,0.065,0.90625,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1642",2,"down",3,0,3,0,3,2,32,5,1,0.400072458,2,1,0.246602541,2,0.658141544,0.065,0.909090909,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1643",1,"left",3,0,3,0,3,3,33,8,1,0.28245672,1,1,0.199538612,1,0.281745619,0.065,0.911764706,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1644",1,"left",3,0,3,0,3,4,34,4,2,0.835349979,1,1,0.646622638,3,1.834476022,0.065,0.914285714,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1645",2,"down",3,0,3,0,3,5,35,3,1,0.576486247,2,1,0.305442942,1,0.446396025,0.065,0.916666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1646",1,"left",3,0,3,0,3,6,36,0,1,0.305981946,1,1,0.223041124,1,0.258316643,0.065,0.918918919,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1647",2,"down",3,0,3,0,3,7,37,9,2,0.6941478,1,0,0.446720582,3,0.446282064,0.065,0.894736842,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1648",2,"down",3,0,3,0,3,8,38,7,1,0.541280027,2,1,0.317148575,2,0.811162933,0.065,0.897435897,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1649",1,"left",3,0,3,0,3,9,39,2,1,0.259035829,1,1,0.199436202,1,0.375910821,0.065,0.9,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1650",2,"down",3,0,3,0,4,0,40,3,2,0.341323302,2,1,0.917102683,2,0.940473523,0.065,0.902439024,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1651",1,"left",3,0,3,0,4,1,41,8,2,0.411857016,1,1,0.35246298,2,0.952226896,0.065,0.904761905,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1652",1,"left",3,0,3,0,4,2,42,0,2,1.423569579,1,1,0.434692317,3,0.540756808,0.065,0.906976744,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1653",2,"down",3,0,3,0,4,3,43,7,1,0.423448688,2,1,0.340821258,3,0.846432677,0.065,0.909090909,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1654",2,"down",3,0,3,0,4,4,44,9,2,1.200036036,2,1,1.470177279,3,1.128555599,0.065,0.911111111,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1655",2,"down",3,0,3,0,4,5,45,1,1,0.541251537,2,1,0.505391968,2,0.916978327,0.065,0.913043478,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1656",2,"down",3,0,3,0,4,6,46,5,1,1.03536715,2,1,0.281856115,1,1.011085393,0.065,0.914893617,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1657",1,"left",3,0,3,0,4,7,47,6,2,0.353052805,2,0,1.740606888,2,0.775768447,0.065,0.895833333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1658",1,"left",3,0,3,0,4,8,48,4,2,0.388332944,2,0,0.446578516,1,0.458180198,0.065,0.87755102,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1659",1,"left",3,0,3,0,4,9,49,2,1,0.635349363,1,1,1.24653786,2,1.022848006,0.065,0.88,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1660",1,"left",4,0,4,0,0,0,0,0,2,0.62358752,1,1,0.422539696,2,0.799018781,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1661",2,"down",4,0,4,0,0,1,1,7,2,0.506020293,2,1,0.564173079,1,0.975787928,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1662",1,"left",4,0,4,0,0,2,2,6,1,0.364808488,1,1,0.376005917,3,0.658136924,0.065,1,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1663",1,"left",4,0,4,0,0,3,3,4,2,0.28244363,2,0,0.31715666,1,0.799401859,0.065,0.75,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1664",1,"left",4,0,4,0,0,4,4,8,1,0.364811953,1,1,0.281888455,3,0.433683994,0.065,0.8,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1665",2,"down",4,0,4,0,0,5,5,9,1,0.976498259,2,1,0.270204768,2,0.575741266,0.065,0.833333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1666",2,"down",4,0,4,0,0,6,6,3,1,0.388322934,2,1,0.434758153,1,0.434657282,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1667",2,"down",4,0,4,0,0,7,7,5,1,0.329541438,2,1,0.24655326,1,0.634655203,0.065,0.875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1668",1,"left",4,0,4,0,0,8,8,2,2,0.364810028,1,1,1.505363093,1,0.940452733,0.065,0.888888889,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1669",2,"down",4,0,4,0,0,9,9,1,1,2.529352248,2,1,0.528932209,2,0.622879884,0.065,0.9,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1670",2,"down",4,0,4,0,1,0,10,7,1,2.141123254,2,1,0.38777854,1,0.587562784,0.065,0.909090909,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1671",1,"left",4,0,4,0,1,1,11,8,2,0.317845431,2,0,0.776022164,1,0.881585766,0.065,0.833333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1672",1,"left",4,0,4,0,1,2,12,2,2,0.400067068,1,1,0.352474145,3,0.964060735,0.065,0.846153846,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1673",2,"down",4,0,4,0,1,3,13,9,2,0.647145087,2,1,0.823062992,3,1.410904903,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1674",1,"left",4,0,4,0,1,4,14,6,2,0.682417912,1,1,0.411303767,3,2.387457063,0.065,0.866666667,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1675",2,"down",4,0,4,0,1,5,15,1,2,0.611839152,1,0,0.434820908,2,0.869871278,0.065,0.8125,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1676",2,"down",4,0,4,0,1,6,16,3,1,0.670642593,2,1,0.364234063,2,0.505210631,0.065,0.823529412,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1677",1,"left",4,0,4,0,1,7,17,4,1,0.35303394,1,1,0.234845317,2,0.469936267,0.065,0.833333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1678",2,"down",4,0,4,0,1,8,18,5,2,0.353059735,2,1,0.38774312,2,1.069891144,0.065,0.842105263,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1679",1,"left",4,0,4,0,1,9,19,0,2,0.517735936,1,1,0.517145726,3,0.681711816,0.065,0.85,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1680",1,"left",4,0,4,0,2,0,20,0,2,0.952966487,1,1,0.611319398,3,0.364015767,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1681",1,"left",4,0,4,0,2,1,21,6,2,1.811759302,1,1,0.646405111,3,1.364185938,0.065,0.863636364,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1682",1,"left",4,0,4,0,2,2,22,2,1,0.317748025,1,1,0.234821062,3,0.575825196,0.065,0.869565217,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1683",2,"down",4,0,4,0,2,3,23,3,2,1.329467903,2,1,1.611224687,1,0.858067084,0.065,0.875,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1684",1,"left",4,0,4,0,2,4,24,4,2,0.588299295,2,0,0.364232908,2,0.89345156,0.065,0.84,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1685",2,"down",4,0,4,0,2,5,25,1,1,0.364667192,2,1,0.35248839,2,0.740524497,0.065,0.846153846,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1686",2,"down",4,0,4,0,2,6,26,7,1,0.576524747,2,1,0.411299147,2,0.669943043,0.065,0.851851852,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1687",2,"down",4,0,4,0,2,7,27,5,1,1.094194077,2,1,0.328924278,2,0.599368903,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1688",1,"left",4,0,4,0,2,8,28,8,2,0.411895131,2,0,1.352430255,1,0.928684729,0.065,0.827586207,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1689",2,"down",4,0,4,0,2,9,29,9,2,0.470680477,2,1,0.481894076,1,2.410942634,0.065,0.833333333,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1690",1,"left",4,0,4,0,3,0,30,4,1,0.388457685,1,1,0.375688289,2,0.493651685,0.065,0.838709677,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1691",2,"down",4,0,4,0,3,1,31,7,2,0.353003909,2,1,0.364266019,3,0.79947809,0.065,0.84375,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1692",2,"down",4,0,4,0,3,2,32,9,1,0.588280045,2,1,0.363266551,1,0.659165652,0.065,0.848484848,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1693",2,"down",4,0,4,0,3,3,33,1,1,0.788271806,2,1,0.304902013,1,0.96463208,0.065,0.852941176,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1694",2,"down",4,0,4,0,3,4,34,3,1,0.682438702,2,1,0.340708837,2,0.493458798,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1695",1,"left",4,0,4,0,3,5,35,2,1,0.788345342,1,1,0.223066919,2,0.434620707,0.065,0.861111111,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1696",1,"left",4,0,4,0,3,6,36,8,1,0.611837612,2,0,0.281848415,2,1.3405044,0.065,0.837837838,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1697",2,"down",4,0,4,0,3,7,37,5,1,0.564771759,2,1,0.364235218,2,0.587545074,0.065,0.842105263,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1698",1,"left",4,0,4,0,3,8,38,0,2,0.38836644,1,1,3.705176212,1,0.740601498,0.065,0.846153846,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1699",1,"left",4,0,4,0,3,9,39,6,2,0.60031062,1,1,0.316974554,3,0.599283432,0.065,0.85,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1700",2,"down",4,0,4,0,4,0,40,9,1,0.388311769,2,1,0.411277586,2,0.658161949,0.065,0.853658537,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1701",1,"left",4,0,4,0,4,1,41,6,2,0.541523734,1,1,0.363947621,3,0.540526576,0.065,0.857142857,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
"1702",2,"down",4,0,4,0,4,2,42,1,2,0.3883495,2,1,0.528895249,2,1.646345051,0.065,0.860465116,0.065,"metacognition_realexp","cm",84.70681468,1,"2013_Nov_27_1154","None",NA
